"SITE_ID","Met_Var","Season","Slope","pvalue","Met_Var_Median","Npts","PearsonR","SpearmanR","RMSE","Slope_SE"
"IT-SRo","PDSI_mean","Summer",0.449569949374361,0.983651631158389,-3.22,12,0.00664353765251517,0.20979020979021,161.771441870751,21.3987442816791
"IT-Tor","PDSI_mean","Summer",27.4144277019697,0.0505394953019227,-2.67,12,0.574887747309203,0.545454545454546,54.1699568484139,12.3387948879712
"NL-Hor","PDSI_mean","Summer",-2.12767950500395,0.950397050054723,-1.80666666666667,7,-0.0292310360188574,0.285714285714286,91.4572103790292,32.5380392319326
"NL-Loo","PDSI_mean","Summer",-5.48192118154857,0.340201716639686,-1.35,21,-0.218997338062619,-0.0376623376623377,47.2252106868169,5.60331175477659
"RU-Fy2","PDSI_mean","Summer",19.9265721301426,0.53151949522227,1.01333333333333,5,0.377080922158871,0.8,104.900663971138,28.2574491396731
"RU-Fyo","PDSI_mean","Summer",-11.8432138816076,0.220472908782783,1.345,22,-0.272149060061853,-0.244494635798984,99.436743766537,9.36349451031838
"SE-Deg","PDSI_mean","Summer",-0.107543787133131,0.980316111490388,0.885000000000002,20,-0.00589662658044436,0.0631578947368421,40.3685986128585,4.29870752134372
"SE-Htm","PDSI_mean","Summer",-20.2248319352279,0.653817807510088,-1.485,6,-0.235120759003437,-0.257142857142857,175.153214173777,41.8037361866839
"SE-Nor","PDSI_mean","Summer",13.0932800163595,0.557313014512002,-2.17666666666667,7,0.270556992019955,0.25,83.2711415347699,20.8351892678314
"SE-Ros","PDSI_mean","Summer",12.2606793091313,0.0958269884725513,1.125,6,0.735298402786856,0.942857142857143,27.3117947221241,5.65049219458059
"SE-Svb","PDSI_mean","Summer",10.7298875878238,0.0391915146411375,0.453333333333334,6,0.833683494420239,1,17.0330034118329,3.5538069868279
"US-Bar","PDSI_mean","Summer",3.69605245888791,0.684897216721504,2.61666666666667,12,0.130992822085582,0.223776223776224,65.5859119889492,8.84570056873106
"US-Blo","PDSI_mean","Summer",7.70567175620361,0.769972256031886,1.94666666666667,7,0.136773230632962,0.392857142857143,169.216927321597,24.9588037719008
"US-Dk2","PDSI_mean","Summer",8.69740709356604,0.0438736977594242,-1.92,7,0.767715853827862,0.464285714285714,27.5513150215868,3.24653657630716
"US-Dk3","PDSI_mean","Summer",-7.90009274382304,0.611583964142382,-2.35833333333334,6,-0.265158359694925,-0.371428571428571,72.3689013131496,14.3636956399769
"US-Fmf","PDSI_mean","Summer",89.8134255356402,0.0122195254786251,-2.11666666666667,5,0.952806813990707,0.9,19.8206051310694,16.5213323948173
"US-Fuf","PDSI_mean","Summer",81.5376144968801,0.0559900956001808,-2.08333333333333,5,0.868674647296018,0.8,33.8736492987308,26.8461097988373
"US-GLE","PDSI_mean","Summer",-15.9338201414175,0.185084391161002,0.295,10,-0.456216602492894,-0.551515151515151,88.6449247581695,10.9882818906072
"US-Ha1","PDSI_mean","Summer",-7.65746091052043,0.434504712729123,1.49166666666666,20,-0.185152976462927,-0.0781954887218045,87.5415214510053,9.57950537567156
"US-Ho1","PDSI_mean","Summer",2.79805164284376,0.781023505761787,1.84166666666667,6,0.147044124259496,0.314285714285714,28.8382199542022,9.41090522862042
"US-IB2","PDSI_mean","Summer",4.44730821552826,0.717523172763302,0.68,7,0.168786548032773,0.0714285714285714,71.2749412490741,11.6144401169855
"US-KFS","PDSI_mean","Summer",19.985482263122,0.363108620843025,2.64666666666667,9,0.345063759169257,0.333333333333333,136.094314971765,20.5464696199277
"US-Los","PDSI_mean","Summer",1.72106831647488,0.798746370932249,2.15,7,0.11939739910808,0.107142857142857,36.6704346205722,6.40030056947393
"US-Me2","PDSI_mean","Summer",20.2893610116195,0.0397236786243581,-1.37333333333333,13,0.575188444800366,0.736263736263736,68.6857302702165,8.70014105114875
"US-Me3","PDSI_mean","Summer",11.7390457784377,0.31306336806202,-1.4,6,0.499499395403533,0.542857142857143,27.9902404260258,10.1798946688467
"US-MMS","PDSI_mean","Summer",21.6481962433984,0.00357549257207216,2.83333333333333,19,0.633726102676219,0.233333333333333,54.5165434873888,6.40897044084618
"US-Mpj","PDSI_mean","Summer",24.3302573268821,0.00546800427234851,-2.33333333333333,10,0.799882472356037,0.869304927462492,39.7409466541705,6.45416652742938
"US-NR1","PDSI_mean","Summer",-0.901928445305147,0.678119390548029,-0.406666666666667,15,-0.11693624302249,-0.0892857142857143,20.3387660493447,2.12452327546898
"US-Oho","PDSI_mean","Summer",7.38057690116196,0.491534402285697,1.95,10,0.24696018651584,0.0909090909090909,56.9268617788861,10.2389078517607
"US-PFa","PDSI_mean","Summer",22.6903686846368,0.000306257762107308,1.77666666666667,17,0.769267315712692,0.669117647058824,53.7094539577849,4.86597562362944
"US-Prr","PDSI_mean","Summer",7.41591425171338,0.234756092918814,-2.53666666666667,5,0.650329462402134,0.6,21.0714468555943,5.00132975024748
"US-Seg","PDSI_mean","Summer",1.9001819574507,0.785679342120947,-1.66666666666667,11,0.0929857782566698,0.0454545454545455,44.7331338254924,6.78221743447266
"US-Ses","PDSI_mean","Summer",-2.96219713309099,0.608324055425378,-1.76666666666667,11,-0.174265660984267,-0.209090909090909,36.7049409887358,5.579358116886
"US-SRC","PDSI_mean","Summer",41.056653128067,0.109547044176252,0.283333333333333,5,0.792909585378272,0.5,28.666068719907,18.2162274995436
"US-SRG","PDSI_mean","Summer",27.9877940597831,0.110375544112579,0,10,0.535854555435094,0.575757575757576,65.2455592546759,15.591174787009
"US-SRM","PDSI_mean","Summer",17.5544397228283,0.27104961482685,-0.603333333333333,11,0.364051462456462,0.381818181818182,44.5007146834243,14.9702585935706
"US-Syv","PDSI_mean","Summer",14.0507591760827,0.313565005983595,1.56666666666667,6,0.499053924344326,0.542857142857143,68.5931712254966,12.1990619489066
"US-Ton","PDSI_mean","Summer",8.91844797350656,0.0343755129270144,-1.59333333333333,13,0.588462082917806,0.692307692307692,42.2059970446609,3.69460326565421
"US-Tw1","PDSI_mean","Summer",1.03868072424036,0.947224799141534,-1.73833333333334,6,0.0351980028338824,0.0857142857142857,84.7506591798069,14.7456820102948
"US-Uaf","PDSI_mean","Summer",-8.75014827029076,0.444764530832165,-2.42833333333334,12,-0.24397415390326,-0.342657342657343,66.818780876907,10.9988072583963
"US-UMB","PDSI_mean","Summer",-1.20710619203898,0.869221679495497,2.61333333333333,11,-0.0563797850148308,0.0181818181818182,55.1012111384478,7.1254035612647
"US-UMd","PDSI_mean","Summer",2.32350674595179,0.736149094238299,2.69333333333334,10,0.122436516561047,0.187878787878788,46.2686169576926,6.65898665534685
"US-Var","PDSI_mean","Summer",3.41408510582704,0.0115160796462327,-2.24166666666666,14,0.651970518182098,0.617582417582418,13.7653359822304,1.14621193434016
"US-Vcp","PDSI_mean","Summer",10.9944637951951,0.227289656907027,-1.15333333333334,10,0.419668808088509,0.478787878787879,55.451111918419,8.40724775044868
"US-WCr","PDSI_mean","Summer",-14.9957581431724,0.314287336447328,2.27333333333333,11,-0.334756585967587,-0.0181818181818182,100.377479903539,14.0704948211332
"US-Whs","PDSI_mean","Summer",3.68660741497374,0.680853152354745,-0.573333333333333,7,0.191484112409686,0.214285714285714,27.2324770168791,8.45079469644501
"US-Wjs","PDSI_mean","Summer",38.3762212623077,0.000313391337968172,-2.02166666666666,10,0.905303543558565,0.903030303030303,39.7031072900311,6.36607787849241
"US-Wkg","PDSI_mean","Summer",14.0758294764769,0.30685940049754,-0.605,10,0.360006448684728,0.490909090909091,46.2243557067362,12.8966527386291
"AT-Neu","PDSI_mean","Fall",27.408158547372,0.298803800839991,-2.14,11,0.344976011640292,0.118181818181818,84.3236247307777,24.8573929673073
"BE-Bra","PDSI_mean","Fall",-0.954558212273461,0.84894764272445,-0.941666666666665,20,-0.0454960128494664,0.106766917293233,45.8739031587078,4.94018134940743
"BE-Dor","PDSI_mean","Fall",-11.4147503668064,0.191597574132673,-2.73333333333333,9,-0.479416958622642,-0.433333333333333,47.0932842495484,7.89758502622814
"BE-Vie","PDSI_mean","Fall",-5.56695551531924,0.192874909524051,-1.73666666666667,23,-0.281682374816136,-0.274703557312253,36.0840024137773,4.13806108632836
"CA-Ca1","PDSI_mean","Fall",3.63427960755902,0.376594411185262,-2.15666666666667,7,0.397967342592676,0.214285714285714,19.2344767482135,3.74666133211473
"CA-Ca2","PDSI_mean","Fall",-3.07796379856052,0.873877266028299,-2.32333333333334,6,-0.0842813827426643,-0.2,69.2751467566153,18.1950763431708
"CA-Ca3","PDSI_mean","Fall",4.31606450525406,0.550833985599516,-2.08666666666667,9,0.230439069244678,0,32.5367944071611,6.88865375315402
"CA-Cbo","PDSI_mean","Fall",1.59420102758831,0.783930628672922,1.34166666666667,14,0.0806865171449305,0.0637362637362637,55.1310866241071,5.68503540438599
"CA-Gro","PDSI_mean","Fall",-0.83100994105557,0.844499044928522,-2.17333333333333,10,-0.0714497913614227,-0.163636363636364,36.4942339545236,4.10155811002814
"CA-Man","PDSI_mean","Fall",-0.563406072937565,0.870148504416239,-0.61,11,-0.0559772714519053,-0.172727272727273,18.0586164952073,3.34970880155587
"CA-Oas","PDSI_mean","Fall",-5.72867699171018,0.0262370587653517,1.47166666666667,14,-0.590367425527863,-0.652747252747253,27.4428721825419,2.26093097746573
"CA-Obs","PDSI_mean","Fall",0.450786564116667,0.772065613410541,2.02,11,0.0990257477086905,0.309090909090909,16.7334174795946,1.50994699379541
"CA-Qfo","PDSI_mean","Fall",-1.94412757356629,0.633340894190534,-0.828333333333335,6,-0.249624290643215,-0.371428571428571,17.6722614606168,3.77083069170382
"CA-TP1","PDSI_mean","Fall",2.51367016956337,0.360743780684531,1.23833333333333,6,0.458246523042425,0.542857142857143,13.6804752694371,2.43778525360089
"CA-TP3","PDSI_mean","Fall",2.74328205577705,0.408506148650431,1.74166666666666,8,0.340968992774371,0.380952380952381,20.2985934237353,3.08775080056255
"CA-TP4","PDSI_mean","Fall",-0.947405280539939,0.703906488613542,1.18,15,-0.107140785359661,-0.117857142857143,25.1998204563292,2.43838465607375
"CA-WP1","PDSI_mean","Fall",-1.18520152978368,0.105449520375825,-1.01,5,-0.798221332564133,-0.8,1.71375924525121,0.516377657856903
"CH-Aws","PDSI_mean","Fall",2.64601162103793,0.862567219609456,-1.68166666666666,6,0.0918804053263401,0.885714285714286,54.3018093312188,14.3383081137721
"CH-Cha","PDSI_mean","Fall",-14.5471699415799,0.116337770661102,-1.59666666666667,14,-0.43897909132828,-0.547252747252747,65.0402452483537,8.59529564930853
"CH-Dav","PDSI_mean","Fall",7.11348850291068,0.104799559140231,-1.7,23,0.34696053348795,0.219367588932806,39.8850161376206,4.19604424982084
"CH-Fru","PDSI_mean","Fall",-8.84428302342249,0.204703254830197,-1.27,13,-0.376571597982113,-0.307692307692308,43.0839277098146,6.56011454109356
"CH-Lae","PDSI_mean","Fall",-8.53258952505363,0.430718761349918,-1.98166666666667,16,-0.211928415762087,-0.188235294117647,77.0681752490711,10.5159608961821
"CH-Oe1","PDSI_mean","Fall",2.70580117682677,0.753241871480549,-0.615000000000001,6,0.16603103984008,0.142857142857143,41.2553113862649,8.03538327855135
"CZ-BK1","PDSI_mean","Fall",9.59399149661055,0.033472292909822,-1.78666666666667,17,0.517254076352269,0.630288285236936,33.1071922401332,4.09862553897552
"CZ-Lnz","PDSI_mean","Fall",-7.83923535321467,0.682599828402337,-2.38666666666667,6,-0.214908686909954,-0.0857142857142857,55.4726768343044,17.8123672877242
"CZ-RAJ","PDSI_mean","Fall",-1.72524447742455,0.690418855619531,-3.33333333333333,9,-0.155037262905205,-0.433333333333333,25.6121952494476,4.1551079327807
"CZ-Stn","PDSI_mean","Fall",-4.14535796387199,0.421970644001887,-2.23333333333333,11,-0.270016273352359,-0.0818181818181818,40.4938204536815,4.927334857721
"CZ-wet","PDSI_mean","Fall",-3.42934459996918,0.404393564073039,-2.15333333333334,14,-0.242068555403695,-0.362637362637363,35.3955925351253,3.96798363544163
"DE-Gri","PDSI_mean","Fall",2.09546603389633,0.70127587962277,-2.29,17,0.100451846928635,0.215686274509804,55.7320930326097,5.35888947297087
"DE-Hai","PDSI_mean","Fall",11.2089093487239,0.0231472270184805,-1.67666666666667,21,0.493036131032929,0.364935064935065,44.7267614985227,4.53765499512608
"DE-HoH","PDSI_mean","Fall",11.1785646583573,0.390251970392622,-5.525,6,0.433688980690652,0.314285714285714,49.4780615789767,11.6126848377578
"DE-Hte","PDSI_mean","Fall",-14.2794712214769,0.241357925405464,-2.33333333333333,7,-0.51083021526738,-0.357142857142857,45.5040061348984,10.7470232490402
"DE-Hzd","PDSI_mean","Fall",-6.6009906984917,0.58233414215941,-3.2,9,-0.212899745440991,0.0666666666666667,98.8486984074172,11.45018325697
"DE-Lnf","PDSI_mean","Fall",-1.18286792212031,0.929053637958397,-1.31666666666667,7,-0.0418274365017131,-0.0714285714285714,43.8312393309733,12.6360042816612
"DE-Obe","PDSI_mean","Fall",0.764408992501592,0.897250847873666,-2.27,13,0.0398135431354393,0.0989010989010989,52.406390125482,5.78434434944471
"DE-RuR","PDSI_mean","Fall",-3.79124790512248,0.581616013959152,-2.56666666666667,9,-0.213295686386241,-0.133333333333333,37.3248188467151,6.56357093713967
"DE-RuW","PDSI_mean","Fall",3.04180533459871,0.729814592419537,-2.5,7,0.161240134022749,0,38.1386035941244,8.32632011831197
"DE-Tha","PDSI_mean","Fall",1.76791426862534,0.572162490388529,-2.14833333333334,24,0.121354312898057,0.136521739130435,38.1631965879022,3.08299602367964
"DK-Sor","PDSI_mean","Fall",1.32887524207652,0.67259690480059,-1.18,24,0.0909354934768493,-0.0617391304347826,32.4540558705461,3.10267530158971
"ES-Abr","PDSI_mean","Fall",14.7332345040551,0.115904274571053,-1.81333333333333,5,0.784785370317749,0.9,25.8376884836456,6.71762055945408
"ES-Agu","PDSI_mean","Fall",-10.0408854421436,0.183541600743887,-1.84,10,-0.457640481759841,-0.551515151515151,54.1198524425012,6.89717790464909
"ES-LJu","PDSI_mean","Fall",-0.00583830129904635,0.997726284306169,-2.51333333333333,12,-0.000923923619242627,0.111888111888112,17.6978002621194,1.99825196658545
"ES-LM1","PDSI_mean","Fall",-0.931349740218268,0.886221831193222,-3.84666666666667,7,-0.0671723157631449,-0.142857142857143,35.9928440670232,6.18664880351651
"ES-LM2","PDSI_mean","Fall",-0.18278341955208,0.967939399321404,-3.84666666666667,7,-0.0188886220291371,-0.142857142857143,25.1729859616705,4.32687184126673
"FI-Hyy","PDSI_mean","Fall",-0.541464224956251,0.757325668732515,0.0866666666666667,23,-0.068155675435324,-0.102766798418972,15.7481706475759,1.7296054800769
"FI-Let","PDSI_mean","Fall",4.25323542510718,0.478707315793713,0.2,11,0.239198543923683,0.254545454545455,38.1122874083015,5.75500560410979
"FI-Sod","PDSI_mean","Fall",-0.0550004235007117,0.970557185520668,2.07666666666667,13,-0.0113837198692232,-0.10989010989011,9.31212478906408,1.45665716422962
"FI-Var","PDSI_mean","Fall",-1.99536780117658,0.459469462889966,2.11,5,-0.439079120169425,-0.5,6.83703318267074,2.3572882228703
"FR-Bil","PDSI_mean","Fall",-3.89463814590998,0.745015514045434,-3.30666666666667,6,-0.171676246736913,-0.371428571428571,67.7385018565865,11.174568912837
"FR-FBn","PDSI_mean","Fall",3.01540035830412,0.74020825093543,-2.32166666666666,12,0.107191456316672,0.132867132867133,53.4978015498608,8.8445418753105
"FR-Fon","PDSI_mean","Fall",-0.25954691656438,0.949749546795422,-3.235,14,-0.0185736127405542,-0.23956043956044,31.2324369605847,4.03323883565331
"FR-Hes","PDSI_mean","Fall",-6.75088156660606,0.456063436942656,-4.3,7,-0.339653148780965,-0.285714285714286,51.6896061380933,8.36030423790153
"FR-Pue","PDSI_mean","Fall",-4.28812639935848,0.6394500217584,-2.76,14,-0.137418464402582,-0.00659340659340659,48.5350901933379,8.92261347706884
"IL-Yat","PDSI_mean","Fall",0.708680397147197,0.634194988135258,-3.605,18,0.120387740711244,0.0546955624355005,12.2144104910873,1.46095882170318
"IT-Col","PDSI_mean","Fall",3.99654712713226,0.628193022416983,-1.68666666666666,12,0.156039475026146,0.286713286713287,61.9950008387542,8.00014496955538
"IT-Cpz","PDSI_mean","Fall",-4.85176805037864,0.782097001976608,-2.15666666666667,7,-0.129437020641309,-0.285714285714286,74.2750243861602,16.622166458491
"IT-Lav","PDSI_mean","Fall",4.60567798920911,0.611901196181599,-2.21333333333333,17,0.132608189658813,0.200980392156863,56.7709070044078,8.88843093670134
"IT-Lsn","PDSI_mean","Fall",-10.6717031998856,0.265254477829129,-1.04666666666667,5,-0.619324563338703,-0.7,19.0191704380389,7.81086595601707
"IT-MBo","PDSI_mean","Fall",3.95272194864313,0.52383557025526,-2.92333333333333,17,0.166179930718349,0.0122549019607843,48.6062615874501,6.05607180438317
"IT-Noe","PDSI_mean","Fall",3.92266053286367,0.526853110423618,1.02833333333333,10,0.227745319822224,-0.0181818181818182,61.1142955829849,5.92953571914629
"IT-Ren","PDSI_mean","Fall",1.92290113410578,0.708148696601381,-2.215,20,0.0892874342679083,0.15187969924812,46.8277247380814,5.05582776910594
"IT-Ro1","PDSI_mean","Fall",-0.114915232226855,0.996385552736812,-2.88,7,-0.00212909000725819,-0.0714285714285714,69.3658389870631,24.137794798126
"IT-Ro2","PDSI_mean","Fall",-0.962590891470805,0.926352334321922,-3.01833333333333,10,-0.0337057706324283,0.0909090909090909,62.6337677918598,10.0912660587248
"IT-SR2","PDSI_mean","Fall",-0.975356354292073,0.845954536867134,-4.10666666666667,8,-0.0825315884219853,0.0476190476190476,42.43431168656,4.80820901043704
"IT-SRo","PDSI_mean","Fall",-4.76072604078097,0.625418566199429,-3.11333333333333,13,-0.149716308256217,-0.307692307692308,69.7014264228495,9.47949078661035
"IT-Tor","PDSI_mean","Fall",8.69278233384309,0.366349495780094,-2.67,12,0.286657147374091,0.258741258741259,40.3331694185047,9.18706112373974
"NL-Hor","PDSI_mean","Fall",4.91965697863617,0.72388655141822,-1.69833333333334,6,0.186228499263776,0.542857142857143,33.2561783520583,12.9775914720658
"NL-Loo","PDSI_mean","Fall",-6.8395792060283,0.0375303422368375,-1.04166666666667,20,-0.467794752567498,-0.317293233082707,25.4168299914937,3.0458606231979
"RU-Fy2","PDSI_mean","Fall",2.14031592486985,0.803496995586279,1.01333333333333,5,0.154955462570059,0.6,29.2467804622649,7.87830486601128
"RU-Fyo","PDSI_mean","Fall",3.17001690304181,0.287746709664713,1.345,22,0.237241337917799,-0.0536420101637493,30.8237827175762,2.90253189445649
"SE-Deg","PDSI_mean","Fall",0.458177233022763,0.495083260636229,1.13666666666667,19,0.166736339526207,0.0666666666666667,5.75918964625215,0.657137672212893
"SE-Htm","PDSI_mean","Fall",-9.89386417454066,0.223329751759843,-1.485,6,-0.584261691676196,-0.314285714285714,28.7908861477192,6.87150741011235
"SE-Nor","PDSI_mean","Fall",1.73491888502299,0.438825993940066,-2.17666666666667,7,0.351944363506445,0.642857142857143,8.24712889510122,2.06350589506314
"SE-Ros","PDSI_mean","Fall",2.70894417222575,0.414842222407975,1.125,6,0.413707783699625,0.542857142857143,14.4071214189998,2.98066560446461
"SE-Svb","PDSI_mean","Fall",3.05540923844175,0.349467829987542,1.11,5,0.538169978614293,0.7,12.4109951419928,2.76269243562544
"US-Bar","PDSI_mean","Fall",-4.23666188527109,0.355461069239041,2.6,13,-0.279272952013207,-0.263736263736264,35.0014341405823,4.39203312234781
"US-Blo","PDSI_mean","Fall",15.0289991464969,0.17425432316854,1.94666666666667,7,0.577819658444896,0.714285714285714,64.3651028260181,9.49358906712506
"US-Dk2","PDSI_mean","Fall",-4.27382302122048,0.341917899194161,-1.92,7,-0.424948225582997,-0.428571428571428,34.5517907228682,4.0714445851609
"US-Dk3","PDSI_mean","Fall",-3.22725821137287,0.431006253812899,-1.92,7,-0.357580362819502,-0.321428571428571,31.9881601447906,3.76935662916508
"US-Fmf","PDSI_mean","Fall",7.37439421801369,0.795022604138699,-2.11666666666667,5,0.161696269678786,0.2,31.1734277925405,25.9844015377248
"US-Fuf","PDSI_mean","Fall",-2.95877896109893,0.967858552775937,-2.08333333333333,5,-0.02524651584018,-0.3,85.3478562250937,67.641307232879
"US-GLE","PDSI_mean","Fall",4.42930612374251,0.415722318417215,0.295,10,0.290366304528538,0.248484848484848,41.6334298842824,5.16081281460124
"US-Ha1","PDSI_mean","Fall",0.424033391718243,0.907226914707955,1.55,21,0.027084386886286,0.0116883116883117,33.1111554126204,3.59041705763905
"US-Ho1","PDSI_mean","Fall",-12.5567202775054,0.136636781340842,1.84166666666667,6,-0.680718931106307,-0.771428571428571,20.7037767334635,6.75635601027273
"US-IB2","PDSI_mean","Fall",4.30088024761651,0.537694800070244,0.68,7,0.283584267358069,0.0714285714285714,39.9138438106946,6.50406637527811
"US-KFS","PDSI_mean","Fall",3.59393159091755,0.778110250233711,2.9,9,0.110023723465982,0.15,78.3501403050337,12.2712779496422
"US-Los","PDSI_mean","Fall",0.412812324262765,0.89121160099004,2.15,7,0.0642139656649087,0.178571428571429,16.4382887556732,2.86906850089769
"US-Me2","PDSI_mean","Fall",6.29132562409558,0.30384266129886,-1.38666666666666,12,0.324246087724105,0.440559440559441,42.3073510948739,5.80424923438204
"US-Me3","PDSI_mean","Fall",6.74947119928715,0.405417766678548,-1.71,5,0.486982381069581,0.4,18.228586239474,6.98899812572764
"US-MMS","PDSI_mean","Fall",9.54069323442169,0.122132878563664,2.83333333333333,19,0.367056793310728,0.224561403508772,49.8813155923009,5.86405257434432
"US-Mpj","PDSI_mean","Fall",1.31459383928465,0.883053785131002,-2.33333333333333,10,0.0536149809739358,-0.085106776115209,53.300757521346,8.65636060646782
"US-NR1","PDSI_mean","Fall",3.8137583301289,0.116205477906007,-0.406666666666667,15,0.422987108595856,0.357142857142857,21.6925551271003,2.26593580751687
"US-Oho","PDSI_mean","Fall",-11.373862262458,0.238409547188386,1.95,10,-0.4107015580448,-0.43030303030303,49.6347054238947,8.92733516663016
"US-PFa","PDSI_mean","Fall",5.44411238488704,0.0741546514515731,1.77666666666667,17,0.444057273800247,0.556372549019608,31.4633634260452,2.83628389849367
"US-Prr","PDSI_mean","Fall",-0.442705383790228,0.792916225404757,-1.93333333333333,5,-0.163372910421816,-0.3,6.34783112277423,1.54347487753015
"US-Seg","PDSI_mean","Fall",-4.27771943783023,0.522880133324698,-1.66666666666667,11,-0.21633422638055,-0.0454545454545455,42.4439042671613,6.43513572357372
"US-Ses","PDSI_mean","Fall",-4.32020489841736,0.502919151565025,-1.76666666666667,11,-0.226557726905618,-0.0909090909090909,40.7288786047894,6.19101933728849
"US-SRC","PDSI_mean","Fall",14.0864304572163,0.24304771947013,-0.541666666666669,6,0.564641048514681,0.428571428571429,20.4550907566059,10.2950772933384
"US-SRG","PDSI_mean","Fall",22.0469450258284,0.0793679995434541,0,10,0.57913005834001,0.563636363636364,45.9179342614735,10.9726170962006
"US-SRM","PDSI_mean","Fall",10.3531534252945,0.395797049009034,-0.603333333333333,11,0.284896986601181,0.172727272727273,34.5159381757985,11.6113308239489
"US-Syv","PDSI_mean","Fall",7.18322015038186,0.282279176114206,1.70666666666667,5,0.602435364187289,0.5,25.2806007860444,5.4946777230028
"US-Ton","PDSI_mean","Fall",5.45925701160478,0.193170958472507,-1.59333333333333,13,0.385604075319879,0.335164835164835,44.993075090455,3.93857683269796
"US-Tw1","PDSI_mean","Fall",-5.51781716192123,0.646757909236818,-1.73833333333334,6,-0.240109008942906,-0.257142857142857,64.1080629240299,11.1540974350197
"US-Uaf","PDSI_mean","Fall",15.0719397556647,0.301499086318694,-2.42833333333334,14,0.297563969660911,0.261538461538461,89.4911917240287,13.9593745935911
"US-UMB","PDSI_mean","Fall",5.88856004191472,0.199566707951898,2.61333333333333,11,0.419027747723604,0.327272727272727,32.8904554845549,4.25322354625593
"US-UMd","PDSI_mean","Fall",7.29040333161765,0.0600206980348345,2.69333333333334,10,0.612030452229534,0.248484848484848,23.1418111010051,3.3305731062387
"US-Var","PDSI_mean","Fall",3.99253557187203,0.0891223187549789,-2.24166666666666,14,0.471025196002047,0.327472527472527,25.9216994676746,2.15844795409152
"US-Vcp","PDSI_mean","Fall",-1.13620365428927,0.827402999323808,-1.58333333333333,10,-0.0794001646951888,0.187878787878788,29.3495902602865,5.04331937606762
"US-WCr","PDSI_mean","Fall",1.33659428745711,0.801678739579723,2.20166666666666,12,0.0812999264407895,0.0909090909090909,37.3078223048517,5.18166593438653
"US-Whs","PDSI_mean","Fall",-17.3394509486184,0.15413834103284,-0.573333333333333,7,-0.600274968211741,-0.321428571428571,33.2941306511002,10.3318498186806
"US-Wjs","PDSI_mean","Fall",6.4892619233925,0.24200857767295,-2.02166666666666,10,0.407849913978986,0.43030303030303,32.0329225024656,5.13622467472743
"US-Wkg","PDSI_mean","Fall",-18.1791383358449,0.137390344235256,-0.605,10,-0.504067220769637,-0.2,39.4710550871024,11.0124734656167
